Country code,Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980
TZA,"TANZANIA, UNITED REPUBLIC OF",1.16318127002699E11,1.0534536877563E11,9.95006769303659E10,9.01640456067916E10,8.37619650850935E10,7.87346970498786E10,7.33816488439204E10,6.64355306762715E10,5.97792734291036E10,5.46352523918951E10,4.92376744931833E10,4.51888315546923E10,4.14694776007027E10,3.84239040017144E10,3.57021231465022E10,3.35243814768889E10,3.18305183981729E10,3.03720101698793E10,2.81406579147207E10,2.63568549258168E10,2.52933499816239E10,2.43565414807072E10,2.37552061959308E10,2.23772053992298E10,1.32662922689556E10,1.2386807207176E10,,,,,,,,
UGA,UGANDA,6.12338397925339E10,5.89077900996167E10,5.55163076666025E10,4.95669857751914E10,4.65835067194762E10,4.30491969819208E10,3.88092927921699E10,3.46646476852523E10,3.02161579494652E10,2.75993746224995E10,2.53120624777082E10,2.32862412227672E10,2.08929356714501E10,1.96927253573598E10,1.89532349634361E10,1.73110504302217E10,1.63025371748297E10,1.51734878368858E10,1.36278782457726E10,1.19067143778601E10,1.09587884668132E10,9.72788689279943E9,9.31920032608554E9,8.5423277583649E9,6.42709776556435E9,5.84556987546637E9,5.22415524451262E9,4.86373540216133E9,4.72045876952521E9,4.74710330351807E9,4.55667432930762E9,4.1803790869728E9,,
UKR,UKRAINE,4.07849650122535E11,3.95493186370636E11,3.73531115554947E11,3.47911729119314E11,3.27806597004309E11,3.86519735065568E11,3.68331101940093E11,3.32110569367246E11,3.01674493402732E11,2.84335742756372E11,2.47042681017397E11,2.20796952954807E11,2.06029307171781E11,1.82107371432204E11,1.68582794409453E11,1.67795211910367E11,1.70474666031169E11,1.72773725190752E11,1.87914972185238E11,2.11694014368175E11,2.64197330434822E11,3.08005308468254E11,3.40704636815117E11,3.60771125037089E11,3.15917992156977E11,2.88404119284661E11,2.71725084008801E11,,,,,,,
URY,URUGUAY,6.45151441199467E10,6.10749757883523E10,5.76578589447964E10,5.23880382068639E10,4.79678909740114E10,4.67025809929997E10,4.30914653173859E10,3.93883752664082E10,3.64657900129597E10,3.2389596621267E10,3.00980423628211E10,3.06908568895122E10,3.2468356274477E10,3.30263188816826E10,3.29595349124356E10,3.29247792581026E10,3.1171748459385E10,2.80647798838455E10,2.60560921472907E10,2.5829556921341E10,2.36272008111096E10,2.24397325751802E10,2.02127823094659E10,1.86463829825332E10,1.5064841848335E10,1.44114408815214E10,1.37091382797364E10,1.22202597678694E10,1.07017074406703E10,1.02242878233906E10,1.01723028042125E10,1.13198899527188E10,1.19896253016364E10,1.04587101377543E10
USA,UNITED STATES,1.69924E13,1.63905E13,1.57646E13,1.51703E13,1.45698E13,1.48906E13,1.46032E13,1.39235E13,1.31863E13,1.23641E13,1.15778E13,1.10261E13,1.06736E13,1.03218E13,9.6878E12,9.1074E12,8.6326E12,8.132E12,7.6928E12,7.3326E12,6.9107E12,6.5704E12,6.2056E12,6.0143E12,5.4094E12,5.0936E12,4.6838E12,4.3749E12,4.169E12,3.9052E12,3.4942E12,3.2595E12,3.1002E12,2.7564E12
UZB,UZBEKISTAN,1.5993737796285E11,1.46046401614347E11,1.34541539995301E11,1.20571835981497E11,1.09552753482638E11,1.03909745770877E11,9.17709308692273E10,7.76926633915022E10,7.07334065976714E10,6.38927045180223E10,5.73109892038572E10,5.37344255692506E10,5.07313233903239E10,4.77024743688509E10,4.52094903265175E10,4.28676016788432E10,4.044925289453E10,3.80532363470881E10,3.68463341979699E10,3.63918867754304E10,3.75754577366983E10,3.74976454949526E10,,,,,,,,,,,,
VCT,SAINT VINCENT AND THE GRENADINES,1.14137048108067E9,1.1059352760901E9,1.05915776163322E9,1.04393337856089E9,1.06583954011901E9,1.06523394264106E9,1.02889301009738E9,9.60152110961524E8,8.54685432921126E8,8.05444917356192E8,7.58380942222502E8,6.98713294139803E8,6.47091951485692E8,6.15544756650261E8,6.00325731499361E8,5.76889072632305E8,5.46868172334932E8,4.73406772965834E8,4.55549442822063E8,4.3930613581868E8,4.49859274861212E8,4.40885261777443E8,3.92240791022793E8,3.75901167590927E8,3.71686738761534E8,3.45118201455123E8,2.96353463439049E8,2.64820091507302E8,2.56837009605967E8,2.37513083335724E8,2.11914432082846E8,1.93831701557885E8,1.75934149243528E8,1.52778010872865E8
VEN,VENEZUELA,5.44230242112799E11,5.23807325683046E11,4.89063680169708E11,4.63030387081097E11,4.66823390213977E11,4.8442684674506E11,4.56005921777361E11,4.01396613384077E11,3.51073579915209E11,3.02842593673311E11,2.50383691502471E11,2.6565819582998E11,2.90980888747215E11,2.76445003234464E11,2.59886587190842E11,2.68915956751794E11,2.64819373347758E11,2.45768328163121E11,2.41680819812121E11,2.25929571526906E11,2.27530401511965E11,2.21545463537986E11,2.08080986656234E11,1.82635279762979E11,1.16635591553077E11,1.263111667968E11,1.14704193330714E11,1.08535585484473E11,9.85097812017761E10,9.55737594651607E10,9.17441880519335E10,9.23597023723873E10,9.13958119917327E10,8.3643269626255E10
VNM,VIET NAM,4.54982562964978E11,4.26119283204029E11,3.96482343535126E11,3.6755102887849E11,3.39425742302191E11,3.23972004950345E11,3.01339091014853E11,2.75827635479444E11,2.50948091773825E11,2.26326888726815E11,2.05357744740783E11,1.8832425213729E11,1.748886894E11,1.60878530248079E11,1.47288780927595E11,1.37878353135285E11,1.28976537807993E11,1.17538453490077E11,1.06097573192465E11,9.34971392006196E10,8.30120820828554E10,7.53321705892834E10,6.64485768576334E10,6.00324707547185E10,3.97842582474387E10,,,,,,,,,
VUT,VANUATU,7.24687458223077E8,6.97727570288839E8,6.81566898325174E8,6.61477855188543E8,6.38245905277715E8,6.32285506552927E8,5.56448873586655E8,5.18859002937938E8,4.54586324506136E8,4.24734449193004E8,3.9873976607394E8,3.76574881972333E8,4.02460970299108E8,3.94352713127663E8,3.75002398204445E8,3.63738387807255E8,3.17456717543628E8,3.00846888675071E8,2.97030128795082E8,2.70254296232608E8,2.6849959940592E8,2.40687999958526E8,2.35627505270074E8,2.48337556940674E8,3.18934667930419E8,2.82230483643086E8,2.57549723125567E8,2.94902108432493E8,2.85296650995447E8,2.46734932996425E8,2.15645076872389E8,1.7375125906695E8,1.46400404770447E8,1.30433018376295E8
WSM,SAMOA,1.05809864753342E9,1.04449441716359E9,1.02165589025389E9,9.55748653759804E8,9.17725476802815E8,9.4535186103131E8,9.14896021959411E8,8.39404504061021E8,8.12151900034804E8,7.84057082832694E8,7.14959997714872E8,6.96985472482098E8,6.59624496260453E8,6.00093236722428E8,5.49893861393106E8,5.31436525208835E8,5.12215587095785E8,3.98157588673681E8,3.50428840523199E8,3.18257203291277E8,4.74405686464047E8,4.39607878929199E8,4.47395971488461E8,4.47704896453613E8,4.30674638107975E8,3.75788961892594E8,3.16112786321011E8,3.00293581418078E8,2.75356045854795E8,2.49874130096216E8,2.5400063018772E8,2.41988033465701E8,,
YEM,YEMEN,9.33219181506735E10,8.80548587787764E10,8.13489934667166E10,9.55205191697993E10,9.30184228377957E10,8.66508493779733E10,8.25665543790717E10,7.6601223959761E10,6.95978050698035E10,6.38068547592016E10,6.03848327774348E10,5.77310161576377E10,5.50853816351336E10,5.13181434324156E10,4.66999916622072E10,4.60512951733404E10,4.14638484811583E10,3.88205558785198E10,3.8204203601848E10,3.63221167272972E10,3.33335886888429E10,3.11627456478436E10,2.78720690571201E10,2.60827533585707E10,,,,,,,,,,
ZAF,SOUTH AFRICA,6.66017587694673E11,6.41505823599903E11,6.17439788568663E11,5.88676809858241E11,5.63773547431914E11,5.62995688721703E11,5.34463550565349E11,5.01103369934578E11,4.60321681035381E11,4.2375344970629E11,3.91465245191886E11,3.73643010879477E11,3.52464063576759E11,3.38146473885825E11,3.1721702709353E11,3.0557302316692E11,3.01359292625742E11,2.88761904224366E11,2.72621701267528E11,2.5932330004199E11,2.45431345257578E11,2.36134639669864E11,2.34917311714485E11,2.27024131883867E11,1.89070352582284E11,1.78079809162255E11,1.64820627901856E11,1.55415238246101E11,1.52014032050917E11,1.50094339271484E11,1.37684911878789E11,1.34720864688353E11,1.27200175143488E11,1.10607089137898E11
ZMB,ZAMBIA,5.54305221630324E10,5.19916967615791E10,4.61394986200499E10,4.16818243413579E10,3.89310806545471E10,3.35198309063008E10,2.94611280950565E10,2.70276580386883E10,2.47232646552447E10,2.26201184638355E10,2.13357860619772E10,1.94253460128586E10,1.82234065195853E10,1.68639379880799E10,1.57901696382922E10,1.4644240685231E10,1.46156629761695E10,1.38554446946099E10,1.27251852305682E10,1.20999383980283E10,1.27830143507171E10,1.1421892779666E10,1.11800802382257E10,1.11728436984273E10,6.16290359969327E9,5.94541336103991E9,5.15263551129774E9,4.6886288634642E9,4.92139503607876E9,4.78797132273934E9,4.76597367059441E9,4.74988739550479E9,4.76798453589853E9,3.90956222346769E9
ZWE,ZIMBABWE,2.39670725981465E10,2.25672632862598E10,1.99219990186221E10,1.86289908446337E10,1.78187886406488E10,1.42053209746913E10,1.75274497887042E10,1.79297599158697E10,1.82053344997429E10,1.86840890307258E10,1.95177955734762E10,2.29550137063304E10,2.46555401909737E10,2.36327911654492E10,2.38897581890313E10,2.35381434933811E10,2.2937336380242E10,2.2195468044409E10,1.9576435528278E10,1.92036986136971E10,1.73075550542323E10,1.66637421623705E10,1.80251541856145E10,1.66044028472677E10,,,,,,,,,,
