Country code,Country name,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
TZA,"TANZANIA, UNITED REPUBLIC OF",47.586,46.175,44.815,43.509,42.263,41.08,39.959,38.897,37.887,36.923,35.997,35.111,34.26,33.421,32.569,31.684,30.756,29.793,28.819,27.868,26.966,26.12,25.324,24.568,23.836,23.119,22.415,21.726,21.054,20.403,19.773,19.164,18.576,18.006,17.45,16.907,16.374,15.854,15.348,14.861,14.395,13.952,13.53,13.126,12.738,12.362,11.997,11.645,11.304,10.976,10.66,10.356,10.063,9.782,9.51,9.249,8.997,8.756,8.524,8.303,8.094
UGA,UGANDA,141.004,136.345,131.841,127.485,123.264,119.172,115.198,111.345,107.632,104.083,100.713,97.527,94.51,91.623,88.815,86.048,83.311,80.612,77.948,75.325,72.747,70.207,67.709,65.285,62.981,60.826,58.836,56.996,55.279,53.646,52.066,50.525,49.03,47.588,46.215,44.919,43.702,42.552,41.439,40.327,39.189,38.014,36.811,35.599,34.404,33.249,32.137,31.063,30.037,29.069,28.162,27.32,26.537,25.808,25.123,24.473,23.848,23.238,22.634,22.024,21.4
UKR,UKRAINE,76.28,76.64,76.961,77.279,77.64,78.078,78.599,79.19,79.842,80.538,81.261,82.012,82.78,83.522,84.183,84.722,85.126,85.399,85.552,85.603,85.57,85.452,85.251,84.988,84.693,84.387,84.079,83.769,83.453,83.125,82.779,82.418,82.044,81.651,81.227,80.766,80.262,79.719,79.15,78.572,77.997,77.434,76.875,76.297,75.671,74.974,74.2,73.357,72.469,71.565,70.668,69.787,68.919,68.054,67.18,66.29,65.383,64.463,63.542,62.64,61.782
URY,URUGUAY,19.267,19.201,19.135,19.075,19.028,18.999,18.992,19.001,19.013,19.008,18.974,18.906,18.808,18.687,18.556,18.423,18.291,18.158,18.025,17.895,17.769,17.65,17.536,17.427,17.319,17.209,17.099,16.99,16.88,16.77,16.66,16.547,16.433,16.325,16.236,16.172,16.137,16.126,16.122,16.104,16.056,15.971,15.855,15.714,15.559,15.397,15.23,15.057,14.879,14.695,14.506,14.314,14.12,13.928,13.739,13.556,13.382,13.217,13.063,12.921,12.79
USA,UNITED STATES,32.427,32.141,31.847,31.549,31.254,30.965,30.687,30.416,30.145,29.861,29.556,29.226,28.876,28.518,28.168,27.836,27.528,27.239,26.965,26.698,26.431,26.164,25.898,25.634,25.374,25.119,24.868,24.621,24.378,24.14,23.904,23.672,23.443,23.219,23.001,22.789,22.584,22.385,22.189,21.994,21.798,21.6,21.398,21.191,20.972,20.738,20.489,20.225,19.948,19.657,19.354,19.042,18.722,18.398,18.073,17.752,17.44,17.141,16.862,16.609,16.389
UZB,UZBEKISTAN,62.068,61.227,60.401,59.609,58.875,58.213,57.632,57.117,56.625,56.099,55.495,54.801,54.025,53.173,52.26,51.298,50.286,49.225,48.132,47.032,45.943,44.874,43.824,42.79,41.767,40.749,39.738,38.738,37.75,36.778,35.822,34.886,33.968,33.061,32.157,31.249,30.335,29.417,28.507,27.618,26.761,25.942,25.156,24.393,23.636,22.873,22.102,21.329,20.566,19.828,19.129,18.474,17.86,17.283,16.736,16.217,15.723,15.258,14.828,14.441,14.113
VAT,HOLY SEE (VATICAN CITY STATE),1815.909,1815.909,1815.909,1815.909,1815.909,1813.636,1809.091,1804.545,1800.0,1793.182,1788.636,1786.364,1784.091,1779.545,1777.273,1775.0,1772.727,1768.182,1761.364,1756.818,1750.0,1740.909,1731.818,1720.455,1709.091,1697.727,1686.364,1672.727,1661.364,1654.545,1650.0,1654.545,1665.909,1675.0,1675.0,1656.818,1615.909,1556.818,1500.0,1463.636,1472.727,1527.273,1625.0,1743.182,1856.818,1943.182,2002.273,2036.364,2047.727,2054.545,2059.091,2063.636,2070.455,2072.727,2068.182,2056.818,2038.636,2020.455,2009.091,2015.909,2056.818
VCT,SAINT VINCENT AND THE GRENADINES,281.742,281.57,281.335,281.044,280.691,280.281,279.799,279.26,278.737,278.322,278.085,278.039,278.152,278.353,278.552,278.665,278.683,278.601,278.353,277.863,277.085,275.982,274.57,272.918,271.126,269.271,267.376,265.425,263.407,261.284,259.036,256.673,254.211,251.673,249.07,246.428,243.742,241.021,238.312,235.67,233.137,230.716,228.389,226.124,223.866,221.577,219.268,216.925,214.448,211.711,208.629,205.196,201.464,197.531,193.508,189.505,185.624,181.943,178.531,175.43,172.68
VEN,VENEZUELA,31.844,31.339,30.832,30.323,29.813,29.303,28.794,28.285,27.777,27.269,26.761,26.254,25.747,25.24,24.732,24.223,23.712,23.201,22.687,22.169,21.644,21.113,20.576,20.038,19.509,18.993,18.494,18.01,17.532,17.049,16.552,16.039,15.515,14.987,14.469,13.968,13.489,13.027,12.586,12.163,11.758,11.374,11.008,10.657,10.314,9.973,9.633,9.295,8.96,8.632,8.311,7.999,7.696,7.401,7.112,6.831,6.557,6.293,6.04,5.803,5.585
VGB,VIRGIN ISLANDS (BRITISH),180.285,175.775,170.305,164.338,158.556,153.437,149.152,145.576,142.503,139.629,136.709,133.682,130.636,127.616,124.728,122.02,119.543,117.219,114.854,112.166,109.0,105.272,101.093,96.656,92.265,88.132,84.298,80.742,77.583,74.94,72.868,71.444,70.616,70.172,69.828,69.377,68.742,67.967,67.053,66.02,64.914,63.709,62.397,61.02,59.662,58.364,57.139,55.993,54.954,54.02,53.219,52.55,52.0,51.556,51.192,50.894,50.629,50.364,50.073,49.728,49.278
VIR,VIRGIN ISLANDS (U.S.),306.576,307.003,307.746,308.692,309.677,310.571,311.337,311.986,312.455,312.712,312.712,312.481,312.02,311.245,310.055,308.409,306.17,303.438,300.697,298.597,297.559,297.79,299.023,300.631,301.723,301.637,300.133,297.34,293.45,288.807,283.64,278.092,272.043,265.153,256.971,247.233,235.741,222.795,209.251,196.259,184.64,174.856,166.66,159.303,151.654,142.968,132.916,121.942,110.988,101.378,94.04,89.222,86.585,85.447,85.009,84.617,83.827,82.458,80.617,78.66,77.219
VNM,VIET NAM,268.467,265.912,263.407,260.947,258.518,256.107,253.703,251.297,248.871,246.402,243.867,241.273,238.599,235.761,232.648,229.191,225.354,221.18,216.767,212.255,207.755,203.303,198.891,194.524,190.192,185.892,181.631,177.432,173.325,169.343,165.509,161.833,158.304,154.892,151.555,148.257,144.994,141.765,138.541,135.293,131.999,128.648,125.247,121.825,118.421,115.066,111.773,108.541,105.373,102.267,99.226,96.259,93.377,90.599,87.941,85.418,83.045,80.831,78.786,76.915,75.219
VUT,VANUATU,19.386,18.938,18.492,18.049,17.61,17.177,16.747,16.322,15.912,15.529,15.182,14.878,14.609,14.358,14.095,13.802,13.472,13.111,12.736,12.37,12.03,11.72,11.434,11.168,10.915,10.668,10.427,10.193,9.963,9.728,9.487,9.236,8.978,8.715,8.452,8.194,7.941,7.692,7.451,7.222,7.005,6.805,6.618,6.442,6.269,6.095,5.918,5.74,5.563,5.391,5.226,5.07,4.921,4.779,4.641,4.506,4.375,4.248,4.126,4.013,3.913
WLF,WALLIS AND FUTUNA ISLANDS,67.825,68.485,69.2,69.94,70.63,71.23,71.72,72.11,72.38,72.505,72.485,72.3,71.97,71.545,71.105,70.715,70.37,70.05,69.775,69.56,69.4,69.34,69.34,69.21,68.71,67.67,66.035,63.89,61.395,58.755,56.16,53.64,51.205,48.965,47.06,45.59,44.595,44.045,43.87,43.96,44.2,44.6,45.125,45.66,46.025,46.115,45.865,45.3,44.515,43.65,42.81,42.035,41.31,40.595,39.825,38.975,38.055,37.1,36.19,35.44,35.01
WSM,SAMOA,65.711,65.243,64.798,64.373,63.961,63.556,63.156,62.761,62.378,62.016,61.679,61.377,61.102,60.823,60.5,60.105,59.621,59.063,58.484,57.956,57.529,57.224,57.02,56.875,56.726,56.528,56.263,55.946,55.599,55.258,54.947,54.667,54.401,54.131,53.829,53.473,53.062,52.592,52.039,51.373,50.574,49.636,48.57,47.402,46.163,44.884,43.573,42.234,40.899,39.605,38.377,37.227,36.154,35.148,34.193,33.278,32.39,31.521,30.667,29.827,29.001
YEM,YEMEN,43.114,42.104,41.108,40.12,39.134,38.146,37.148,36.141,35.137,34.15,33.189,32.266,31.374,30.472,29.507,28.445,27.268,25.999,24.7,23.457,22.331,21.347,20.485,19.717,18.994,18.28,17.57,16.878,16.207,15.571,14.976,14.421,13.901,13.426,13.006,12.646,12.351,12.112,11.914,11.732,11.547,11.355,11.156,10.954,10.753,10.557,10.366,10.177,9.993,9.82,9.659,9.514,9.383,9.266,9.162,9.07,8.991,8.925,8.875,8.842,8.829
ZAF,SOUTH AFRICA,42.138,41.677,41.168,40.623,40.064,39.504,38.945,38.385,37.827,37.274,36.728,36.195,35.673,35.139,34.564,33.928,33.219,32.451,31.653,30.87,30.133,29.454,28.824,28.224,27.627,27.012,26.375,25.724,25.07,24.429,23.813,23.227,22.665,22.12,21.583,21.047,20.508,19.97,19.44,18.924,18.429,17.957,17.506,17.071,16.646,16.227,15.813,15.405,15.006,14.619,14.247,13.892,13.551,13.224,12.907,12.6,12.301,12.01,11.73,11.461,11.206
ZMB,ZAMBIA,17.561,17.041,16.551,16.09,15.654,15.24,14.848,14.475,14.118,13.768,13.421,13.073,12.726,12.384,12.056,11.747,11.461,11.192,10.934,10.68,10.423,10.16,9.894,9.625,9.355,9.086,8.818,8.55,8.285,8.024,7.769,7.522,7.281,7.047,6.819,6.595,6.376,6.163,5.956,5.758,5.569,5.39,5.221,5.06,4.906,4.758,4.614,4.476,4.344,4.217,4.096,3.981,3.871,3.767,3.667,3.571,3.479,3.391,3.307,3.227,3.152
ZWE,ZIMBABWE,33.466,32.984,32.716,32.604,32.563,32.528,32.483,32.432,32.35,32.211,31.999,31.694,31.297,30.827,30.316,29.787,29.247,28.69,28.103,27.467,26.773,26.02,25.218,24.381,23.528,22.675,21.824,20.979,20.158,19.378,18.654,17.993,17.394,16.841,16.312,15.791,15.272,14.762,14.263,13.782,13.324,12.889,12.474,12.076,11.691,11.317,10.952,10.597,10.253,9.921,9.603,9.299,9.008,8.728,8.459,8.199,7.947,7.703,7.469,7.244,7.03
